stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
410000010502,,"Caledonian Street",,54.97989562,-1.519048276,,,,,,
410000010504,,"Argyle Street-St Aloysius School",,54.979911308,-1.51620441,,,,,,
410000010506,,"School Street",,54.980973207,-1.512082268,,,,,,
410000010508,,"Auckland Road",,54.982159063,-1.507536505,,,,,,
410000010510,,"Blackett Street",,54.984053735,-1.502762953,,,,,,
410000010512,,"Western Road-Palmer Street",,54.982647123,-1.495061241,,,,,,
410000010514,,"Western Road-Chaytor Street",,54.982570892,-1.491858938,,,,,,
410000016903,,"Valley View-School",,54.966156481,-1.490566587,,,,,,
410000016266,,"Valley View-Hylton Road",,54.967216951,-1.488444514,,,,,,
410000016151,,"Primrose Terrace-Hospital",,54.967815741,-1.485531601,,,,,,
410000016152,,"Primrose Terrace-Lambton Terrace",,54.966173969,-1.484053119,,,,,,
410000016153,,"Primrose Terrace / Dilston Terrace",,54.964429192,-1.483716239,,,,,,
410000016154,,"Hedworth Lane Underpass",,54.963254525,-1.480092261,,,,,,
410000016155,,"Kirkstone Avenue-Grasmere Avenue",,54.96271902,-1.476756929,,,,,,
410000016156,,"Kirkstone Avenue Turning Circle",,54.96189297,-1.472753923,,,,,,
410000016158,,"Kirkstone Avenue-Eskdale Drive",,54.96265069,-1.477585567,,,,,,
410000016055,,"Robin Hood",,54.96376605,-1.479929476,,,,,,
410000016056,,"Leam Lane-Lindisfarne Roundabout",,54.964844898,-1.475854661,,,,,,
410000016057,,"Leam Lane / Haggerston Terrace (E-bound)",,54.96740336,-1.469026759,,,,,,
410000016061,,"Leam Lane / Haggerston Terrace (W-bound)",,54.967222552,-1.468779227,,,,,,
410000016214,,"Edinburgh Road-Elgin Street",,54.965853706,-1.468110036,,,,,,
410000016215,,"South Leam Edinburgh Road Shops",,54.96353724,-1.466516322,,,,,,
410000016216,,"Perth Avenue-Oban Road",,54.963381935,-1.463894516,,,,,,
410000016217,,"Perth Avenue / Australia Grove",,54.963759086,-1.461796633,,,,,,
410000016218,,"Perth Avenue-Canberra Drive",,54.965027737,-1.460124081,,,,,,
410000016182,,"Dame Flora Robson Avenue-Richardson Avenue",,54.967342276,-1.457219017,,,,,,
410000017982,,"Dame Flora Robson Avenue-Fox Avenue",,54.968145167,-1.453896738,,,,,,
410000017181,,"Simonside Club",,54.966794198,-1.45122849,,,,,,
410000017182,,"Green Lane-Hope Street",,54.968510812,-1.44533189,,,,,,
410000017183,,"Green Lane-Reay Place",,54.969475552,-1.442100756,,,,,,
410000042C07,,"Chichester Metro 'Stop B'",,54.986804382,-1.431140198,,,,,,
410000042005,,"Chichester Road-Imeary Street",,54.990735642,-1.428208908,,,,,,
410000010542,,"Howard Street-Exchange",,54.978959007,-1.487717226,,,,,,
410000010926,,"Jarrow Morrisons",,54.98023,-1.48645201,,,,,,
410000010541,,"Howard Street-Exchange",,54.978997973,-1.488435447,,,,,,
410000042S05,,"South Shields Coronation Street",,54.996195559,-1.437040983,,,,,,
410000042017,,"Chichester Road-John Clay Street",,54.99015707,-1.429389279,,,,,,
410000042C06,,"Chichester Road-Chichester Place",,54.987208009,-1.430978218,,,,,,
410000017184,,"Green Lane-Craik Avenue",,54.969517328,-1.441412869,,,,,,
410000017185,,"Green Lane-Brockley Avenue",,54.968164138,-1.44616453,,,,,,
410000017187,,"Simonside Club",,54.966812874,-1.451384431,,,,,,
410000017188,,"Dame Flora Robson Avenue-Fox Avenue",,54.968151418,-1.453287469,,,,,,
410000016183,,"Dame Flora Robson Avenue-Seton Walk",,54.967613299,-1.455528417,,,,,,
410000016312,,"Dame Flora Robson Avenue-Winskill Road",,54.966327004,-1.459278838,,,,,,
410000016219,,"Perth Avenue-Queensland Avenue",,54.964570015,-1.460255165,,,,,,
410000016220,,"Perth Avenue-Australia Grove",,54.963678352,-1.461828949,,,,,,
410000016221,,"Perth Avenue / Edinburgh Road",,54.963100093,-1.465194571,,,,,,
410000016222,,"South Leam Edinburgh Road Shops",,54.964168164,-1.466945285,,,,,,
410000016223,,"Edinburgh Road-Glasgow Road",,54.966551546,-1.469459714,,,,,,
410000016062,,"Leam Lane-Lindisfarne Roundabout",,54.964779776,-1.475340089,,,,,,
410000016063,,"Hedworth Lane Underpass",,54.963237087,-1.480217432,,,,,,
410000016159,,"Primrose Terrace / Dilston Terrace",,54.964186111,-1.483610025,,,,,,
410000016160,,"Primrose Terrace-Lumley Terrace",,54.96574351,-1.484261682,,,,,,
410000016161,,"Primrose Terrace-Hospital",,54.968042103,-1.48593483,,,,,,
410000016267,,"Valley View-Hylton Road",,54.966895561,-1.488948423,,,,,,
410000016904,,"Valley View-School",,54.965995324,-1.490709198,,,,,,
41000010JARD,,"Jarrow Bus Station 'Stand D'",,54.979794336,-1.491909609,,,,,,
410000010513,,"Western Road-Palmer Street",,54.982576597,-1.495390265,,,,,,
410000010511,,"Blackett Street",,54.983983316,-1.503123225,,,,,,
410000010509,,"Auckland Road",,54.981746282,-1.507682183,,,,,,
410000010507,,"School Street",,54.981254104,-1.5104226,,,,,,
410000010505,,"Argyle Street-St Aloysius School",,54.979768155,-1.516362376,,,,,,
410000010503,,"Caledonian Street",,54.980022657,-1.519359251,,,,,,
410000010961,,"Lyon Street-Caledonian Street",,54.980252418,-1.520653361,,,,,,
410000010500,,"Lyon Street-Albert Street",,54.979092727,-1.52282332,,,,,,
410000016037,,"Prince Consort Road-Bell Street",,54.976637928,-1.522430582,,,,,,
410000016038,,"Hebburn Metro",,54.974804085,-1.519983958,,,,,,
410000016977,,"Hebburn Shopping Centre",,54.973837599,-1.518730078,,,,,,
410000016039,,"Victoria Road West-Hall Road",,54.972280198,-1.518030095,,,,,,
410000016040,,"Victoria Road West-Sports Ground",,54.968040031,-1.522938654,,,,,,
410000016041,,"Victoria Road West-Burn Heads Road",,54.966317798,-1.523740018,,,,,,
410000016203,,"Crawley Avenue / Burn Heads Road",,54.965306868,-1.520315806,,,,,,
410000016204,,"Crawley Avenue-Hartleyburn Avenue",,54.9634855,-1.521040314,,,,,,
410000016205,,"Crawley Avenue-College Road",,54.961457329,-1.521735977,,,,,,
410000016206,,"Mill Lane / Mill Tavern",,54.959963204,-1.518848978,,,,,,
410000016207,,"Finchale Road-Monkton Lane",,54.959571665,-1.515293043,,,,,,
410000016208,,"Finchale Road-Melrose Avenue",,54.961669443,-1.514034019,,,,,,
410000016209,,"Monkton Lane Estate Shops",,54.964010162,-1.51061658,,,,,,
410000016210,,"Finchale Road-Solway Road",,54.966130623,-1.508310405,,,,,,
410000016138,,"Campbell Park Road-Elmfield Road",,54.965412867,-1.504164516,,,,,,
410000016981,,"Campbell Park Road-Monkton Lane",,54.962003313,-1.501051714,,,,,,
4100015GHDMS,,"Gateshead Interchange 'Stand M'",,54.961608577,-1.603850831,,,,,,
410000015G12,,"Gateshead Jackson Street",,54.961684051,-1.602194637,,,,,,
410000015G22,,"Gateshead High Street",,54.960103257,-1.59969593,,,,,,
410000015961,,"Sunderland Road-ALDI",,54.958788939,-1.596273389,,,,,,
410000015080,,"Sunderland Road-Byron Walk",,54.957396142,-1.590915504,,,,,,
410000015081,,"Sunderland Road-Hylton Street",,54.955710555,-1.586732136,,,,,,
410000015082,,"Sunderland Road-Northview Terrace",,54.954446692,-1.579796565,,,,,,
410000015083,,"Sunderland Road-Health Club",,54.953868501,-1.57632057,,,,,,
410000015084,,"Felling Metro",,54.952590983,-1.570775429,,,,,,
410000015085,,"Sunderland Road-Police Station",,54.951951852,-1.567924925,,,,,,
410000015086,,"Sunderland Road-Stoneygate Lane",,54.95116492,-1.561469406,,,,,,
410000015087,,"Sunderland Road-Ridley Terrace",,54.950766662,-1.558194953,,,,,,
4100015HEWCS,,"Heworth Metro 'Stand C'",,54.95146466,-1.554924072,,,,,,
410000015047,,"Shields Road-George Street",,54.952843173,-1.548585147,,,,,,
410000015048,,"Shields Road-Cartmel Park",,54.953847993,-1.54332743,,,,,,
410000015049,,"Shields Road-Morven Drive",,54.955649009,-1.537185872,,,,,,
410000016001,,"Shields Road-Richmond Avenue",,54.957380714,-1.531794129,,,,,,
410000016002,,"Victoria Road West-Mill Crescent",,54.959703359,-1.528222136,,,,,,
410000016255,,"Mill Lane / Hebburn Fire Station",,54.960999857,-1.52424017,,,,,,
410000016144,,"Campbell Park Road / Hebburn Lakes School",,54.968316348,-1.50659675,,,,,,
410000016145,,"Campbell Park Road / Hebburn Comprehensive School",,54.971213277,-1.507420426,,,,,,
410000016146,,"Campbell Park Road / Victoria Road East",,54.973649741,-1.509937037,,,,,,
410000016147,,"Victoria Road West-Jutland Avenue",,54.973378841,-1.513530131,,,,,,
410000016165,,"Hedgeley Road-Vimy Avenue",,54.975959637,-1.516783076,,,,,,
410000016166,,"Hedgeley Road-Campbell Park Road",,54.977418749,-1.513109633,,,,,,
410000016167,,"Hedgeley Road-Cornfields",,54.978178678,-1.509897536,,,,,,
410000010530,,"Hedgeley Road-Black Road",,54.978673875,-1.505688617,,,,,,
410000016169,,"Victoria Road East-Jubilee Court",,54.977604876,-1.501373971,,,,,,
41000010JARC,,"Jarrow Bus Station 'Stand C'",,54.979836589,-1.491268467,,,,,,
410000010515,,"Ellison Street",,54.98299947,-1.491197243,,,,,,
410000010516,,"Chaytor Street-Ferry Street",,54.984029049,-1.488137114,,,,,,
410000010518,,"Priory Road-Pearson Place",,54.984206535,-1.48335321,,,,,,
410000010520,,"Church Bank-Priory Road",,54.982405079,-1.47815738,,,,,,
410000010522,,"Church Bank-St Paul's Church",,54.980453686,-1.473667094,,,,,,
410000016021,,"Church Bank-Straker Street",,54.977757791,-1.471593126,,,,,,
410000016022,,"Swinburne Street",,54.977794976,-1.465702456,,,,,,
410000016910,,"Jarrow Road-Timber Yard",,54.978227124,-1.461806346,,,,,,
410000016023,,"Jarrow Road-Bedesway",,54.977011324,-1.459182223,,,,,,
410000017190,,"Jarrow Road-The Arches",,54.976914897,-1.449700057,,,,,,
410000042001,,"Tyne Dock Port of Tyne Offices",,54.978692618,-1.445394729,,,,,,
410000042044,,"South Eldon Street-Devonshire Street",,54.981333215,-1.443123941,,,,,,
410000042959,,"South Eldon Street-Barnes Road",,54.982997335,-1.441522706,,,,,,
410000042003,,"Dean Road-Marshall Wallis Road",,54.983266096,-1.437440598,,,,,,
41000042SSIN,,"South Shields Interchange 'Stand N'",,54.997181422,-1.432603505,,,,,,
41000008NC46,,"Newcastle Market Street West 'Stop W'",,54.972674865,-1.613536814,,,,,,
41000008NC62,,"High Level Bridge North End",,54.969432894,-1.611365433,,,,,,
410000042C08,,"Chichester Metro 'Stop C'",,54.986016193,-1.431698286,,,,,,
410000042020,,"Dean Road-West Park Road",,54.983389657,-1.436954464,,,,,,
410000042953,,"Barnes Road",,54.982852203,-1.439274603,,,,,,
410000042058,,"South Eldon Street-Barnes Road",,54.983014445,-1.441334958,,,,,,
410000042059,,"South Eldon Street-Dean Road",,54.981090957,-1.443205418,,,,,,
410000042022,,"Tyne Dock Port of Tyne Offices",,54.9787787,-1.444565459,,,,,,
410000017191,,"Jarrow Road-The Arches",,54.976627423,-1.44971961,,,,,,
410000016024,,"Jarrow Road-Bedesway",,54.976985477,-1.459432546,,,,,,
410000016025,,"Swinburne Street",,54.977843809,-1.464545643,,,,,,
410000016026,,"Straker Street",,54.977030228,-1.469602863,,,,,,
410000010523,,"Church Bank-St Paul's Church",,54.98049071,-1.473916608,,,,,,
410000010521,,"Church Bank-Priory Road",,54.982205448,-1.477706827,,,,,,
410000010519,,"Priory Road-Pearson Place",,54.984073869,-1.483854953,,,,,,
410000010517,,"Chaytor Street-Ferry Street",,54.983924217,-1.486716464,,,,,,
41000010JARE,,"Jarrow Bus Station 'Stand E'",,54.979962202,-1.491350784,,,,,,
410000016170,,"Victoria Road-Jervis Street",,54.977052549,-1.502552574,,,,,,
410000016171,,"Hedgeley Road-Byron Avenue",,54.978462904,-1.506847387,,,,,,
410000016172,,"Hedgeley Road-Campbell Park Road",,54.977196288,-1.513659148,,,,,,
410000016173,,"Hedgeley Road-Tweed Street",,54.975370844,-1.517868119,,,,,,
410000016133,,"Victoria Road West-Jutland Avenue",,54.97320244,-1.5149259,,,,,,
410000016135,,"Campbell Park Road / Victoria Road East",,54.97352268,-1.509626141,,,,,,
410000016136,,"Campbell Park Road / Hebburn Comprehensive School",,54.970978443,-1.507126496,,,,,,
410000016137,,"Campbell Park Road / Hebburn Lakes School",,54.968036772,-1.506350255,,,,,,
410000016043,,"Victoria Road West-Fire Station",,54.96077378,-1.526179369,,,,,,
410000016044,,"Shields Road-Richmond Avenue",,54.957012772,-1.53192333,,,,,,
410000015050,,"Shields Road-Stonehills",,54.954812154,-1.539256643,,,,,,
410000015051,,"Shields Road-Green Lane",,54.953592024,-1.544563866,,,,,,
410000015052,,"Shields Road-Durham Street",,54.952604891,-1.549758865,,,,,,
4100015HEWFS,,"Heworth Metro 'Stand F'",,54.951800621,-1.555872796,,,,,,
410000015097,,"Sunderland Road-Bungalows",,54.950690261,-1.559429236,,,,,,
410000015098,,"Sunderland Road-Holly Hill",,54.951283742,-1.564528352,,,,,,
410000015099,,"Sunderland Road-Lodge",,54.952090573,-1.569032015,,,,,,
410000015100,,"Felling Metro",,54.953056137,-1.572722243,,,,,,
410000015101,,"Sunderland Road-Garage",,54.954025497,-1.577536852,,,,,,
410000015102,,"Sunderland Road-St James Court",,54.954386214,-1.580499855,,,,,,
410000015103,,"Sunderland Road-Moore Street",,54.955783927,-1.587168609,,,,,,
410000015104,,"Sunderland Road-Byron Walk",,54.95719761,-1.590667667,,,,,,
410000015962,,"Sunderland Road-ALDI",,54.958781299,-1.596679491,,,,,,
410000015G20,,"Gateshead High Street",,54.959968827,-1.599806583,,,,,,
410000015G17,,"Gateshead Jackson Street",,54.961797342,-1.60111591,,,,,,
13002158L,,"Chester-le-Street South Burns 'Stop L'",,54.858745096,-1.575572939,,,,,,
13002159H,,"Spa Bridge",,54.85978802,-1.586139515,,,,,,
13002160H,,"Glen Terrace",,54.861088441,-1.590675153,,,,,,
13002161F,,"Burnthouse Bankfoot",,54.859368021,-1.597546848,,,,,,
13002400G,,"Pelton Fell Whitehill Crescent",,54.858533369,-1.60610725,,,,,,
13002401G,,"Gardiner Crescent",,54.858455016,-1.609675273,,,,,,
13002402G,,"Plunkett Terrace",,54.858342297,-1.613773246,,,,,,
13002403F,,"Grange Terrace",,54.857996339,-1.618044749,,,,,,
13002404G,,"The Moorings",,54.8566769,-1.627231979,,,,,,
13002134C,,"High Handenhold The Bird Inn",,54.872775209,-1.634345261,,,,,,
13002135C,,"Aged Miners Homes",,54.872862418,-1.630495448,,,,,,
13002140B,,"Pelton Schools",,54.873561158,-1.604106409,,,,,,
13002141B,,"Perkinsville Bungalows",,54.875790046,-1.601435258,,,,,,
13002142A,,"Institute Terrace",,54.878556084,-1.600893666,,,,,,
13002143A,,"Ouston Red Lion",,54.882248913,-1.597989235,,,,,,
13002144A,,"Ouston Cooks Corner",,54.886320237,-1.598135787,,,,,,
13002146C,,Crossroads,,54.892086062,-1.597096226,,,,,,
410000022176,,"Station Lane-Brick Works",,54.894594961,-1.586889944,,,,,,
410000022177,,"Station Lane-George Street",,54.895778444,-1.580843746,,,,,,
410000022047,,"Birtley War Memorial (N-bound)",,54.896791957,-1.57768357,,,,,,
410000022212,,"Long Bank-Eighton Lodge",,54.912665447,-1.581307939,,,,,,
410000022133,,"Long Bank-Springfield Avenue",,54.918275862,-1.576959547,,,,,,
410000022134,,"Long Bank-Black Lane",,54.92147516,-1.577004015,,,,,,
410000022029,,"Wrekenton Seven Stars",,54.928538226,-1.57694556,,,,,,
410000015030,,"Old Durham Road / Beacon Lough Road",,54.934362173,-1.582378099,,,,,,
410000015031,,"Queen Elizabeth Hospital Ambulance Station",,54.936344657,-1.583980766,,,,,,
410000015032,,"Queen Elizabeth Hospital Church Road",,54.939453929,-1.586617804,,,,,,
410000015034,,"Old Durham Road-Sheriff Hill",,54.9432227,-1.590310031,,,,,,
410000015037,,"Old Durham Road-Holyoake Gardens",,54.949120051,-1.593684867,,,,,,
410000015040,,"Old Durham Road-Cemetery Road",,54.955919003,-1.597988587,,,,,,
13002031D,,Crossroads,,54.860987044,-1.638019323,,,,,,
13002404B,,"The Moorings",,54.856853322,-1.626155546,,,,,,
13002403B,,"Pelton Fell Grange Terrace",,54.858192467,-1.617544419,,,,,,
13002402C,,"Plunkett Terrace",,54.858510259,-1.612899298,,,,,,
13002401C,,"Gardiner Crescent",,54.858570735,-1.609331449,,,,,,
13002400C,,"Pelton Fell Whitehill Crescent",,54.858675632,-1.605638535,,,,,,
13002161B,,"Burnthouse Bankfoot",,54.859502349,-1.59740531,,,,,,
13002160D,,"Glen Terrace",,54.860668611,-1.588763257,,,,,,
13002159D,,"Spa Bridge",,54.859759452,-1.583039771,,,,,,
4100015GHDES,,"Gateshead Interchange 'Stand E'",,54.961781242,-1.604442599,,,,,,
410000015019,,"Old Durham Road-St Edmunds Road",,54.95510825,-1.597387693,,,,,,
410000015021,,"Old Durham Road-Carlingford Terrace",,54.949867661,-1.59420817,,,,,,
410000015025,,"Sheriff Hill Three Tuns",,54.942040952,-1.58896398,,,,,,
410000015027,,"Queen Elizabeth Hospital Travellers Rest",,54.938723036,-1.585735607,,,,,,
410000015029,,"Old Durham Road / Beacon Lough Road",,54.933892702,-1.581743085,,,,,,
410000022002,,"Wrekenton Seven Stars",,54.928744633,-1.576865372,,,,,,
410000022003,,"Wrekenton High Street (S-bound)",,54.925287312,-1.574982417,,,,,,
410000022131,,"Long Bank-Black Lane",,54.92110581,-1.576742657,,,,,,
410000022132,,"Long Bank-Springfield Avenue",,54.917817629,-1.576979951,,,,,,
410000022213,,"Long Bank-Eighton Lodge",,54.912646616,-1.581058559,,,,,,
410000022174,,"Station Lane-Spencer Industrial Estate",,54.895407732,-1.582796572,,,,,,
410000022175,,"Station Lane-Brick Works",,54.894737413,-1.586498698,,,,,,
13002146G,,Crossroads,,54.891960928,-1.59730015,,,,,,
13002145E,,"Ouston Lane / Atholl",,54.888099331,-1.598071324,,,,,,
13002144E,,"Ouston Cooks Corner",,54.885726381,-1.597907872,,,,,,
13002143F,,"Ouston Red Lion",,54.881521244,-1.59805882,,,,,,
13002142E,,"Institute Terrace",,54.878312691,-1.600662291,,,,,,
13002141F,,"Perkinsville Bungalows",,54.874946576,-1.601817589,,,,,,
13002135G,,"Aged Miners Homes",,54.872694189,-1.631322886,,,,,,
13002134G,,"High Handenhold The Bird Inn",,54.872626514,-1.635702328,,,,,,
410000022956,,"The Hollys",,54.907359945,-1.582891416,,,,,,
410000021047,,"Coronation Terrace",,54.905174701,-1.617972882,,,,,,
410000021048,,"Kibblesworth Square",,54.904647333,-1.621751953,,,,,,
410000021049,,"Kibblesworth Front Street",,54.905590908,-1.616019477,,,,,,
410000022203,,"Front Street-The Bungalows",,54.912554638,-1.610150619,,,,,,
410000022128,,"Lamesley Church",,54.915454035,-1.609155441,,,,,,
410000022123,,"Lamesley Road-Lamesley Hall",,54.916360475,-1.608787865,,,,,,
410000022124,,"Lamesley Road-Willowbeds Farm",,54.919953021,-1.610968423,,,,,,
410000022097,,"Team Valley Sainsbury's",,54.921521734,-1.609751953,,,,,,
410000022098,,"Chowdene Bank / Salcombe Gardens",,54.924097148,-1.603064603,,,,,,
410000022095,,"Chowdene Bank / Salcombe Gardens",,54.92358438,-1.603448013,,,,,,
410000022096,,"Team Valley Sainsbury's",,54.921377657,-1.609659735,,,,,,
410000022121,,"Lamesley Road-Willowbeds Farm",,54.919834355,-1.610392321,,,,,,
410000022127,,"Lamesley Church",,54.915337217,-1.609156572,,,,,,
410000022204,,"Front Street-The Bungalows",,54.912500521,-1.610088748,,,,,,
410000022955,,"The Hollys",,54.907367325,-1.582423447,,,,,,
410000015304,,"Low Fell Belle Vue Bank Top",,54.936850688,-1.600910065,,,,,,
410000015305,,"Belle Vue Bank",,54.936365691,-1.603739851,,,,,,
410000015070,,"Saltwell Road South-East Park Road",,54.937607762,-1.607114612,,,,,,
410000015071,,"Saltwell Road South-Crematorium",,54.939844074,-1.606718208,,,,,,
410000015072,,"Saltwell Park Gates",,54.943001094,-1.607592807,,,,,,
410000015238,,"Saltwell Road Cemetery",,54.944304762,-1.61059299,,,,,,
410000014204,,"Saltwell Road Stirling House",,54.948586049,-1.614610854,,,,,,
410000014931,,"Whitehall Road / Brighton Road",,54.950789636,-1.611661054,,,,,,
410000015243,,"Whitehall Road-Coatsworth Road",,54.952604983,-1.606827911,,,,,,
410000015230,,"Whitehall Road-Prince Consort Road",,54.953696364,-1.602538926,,,,,,
410000015231,,"Prince Consort Road-Bewick Road",,54.956643872,-1.603476456,,,,,,
410000015222,,"Prince Consort Road-Bewick Road",,54.956182186,-1.602962102,,,,,,
410000015223,,"Whitehall Road-Prince Consort Road",,54.953544468,-1.602805868,,,,,,
410000015232,,"Whitehall Road-Coatsworth Road",,54.952399515,-1.607204648,,,,,,
410000015316,,"Whitehall Road / Brighton Road",,54.951043681,-1.610340529,,,,,,
410000014202,,"Saltwell Road Stirling House",,54.947504408,-1.613575193,,,,,,
410000014203,,"Saltwell Road Cemetery",,54.945080405,-1.611475327,,,,,,
410000015063,,"Saltwell Park Gates",,54.942487531,-1.607176335,,,,,,
410000015064,,"Saltwell Road South-Crematorium",,54.939663849,-1.606563876,,,,,,
410000015065,,"Saltwell Road South-East Park Road",,54.93691614,-1.607214997,,,,,,
410000015306,,"Belle Vue Bank",,54.93635828,-1.604223761,,,,,,
410000015307,,"Low Fell Belle Vue Bank Top",,54.937002017,-1.600471546,,,,,,
410000024447,,"Ormonde Street-Sydenham Terrace",,54.898809102,-1.408429349,,,,,,
410000024448,,"Barnes Park Road-Chatsworth Close",,54.895478195,-1.405375339,,,,,,
410000029034,,"East Herrington Board Inn",,54.870774068,-1.443261369,,,,,,
410000029035,,"Herrington Road-Park Lea",,54.870168429,-1.448396252,,,,,,
410000028097,,"Herrington Road-McClaren Way",,54.870500649,-1.460343354,,,,,,
410000028098,,"St Aidan's Terrace-Hill Terrace",,54.869982501,-1.465102814,,,,,,
410000028099,,"New Herrington Flighters",,54.869180102,-1.472732928,,,,,,
410000028100,,"St Aidan's Terrace-Freezemoor Road",,54.868800072,-1.478378439,,,,,,
410000028101,,"St Aidan's Terrace-Nursing Home",,54.867311194,-1.483258941,,,,,,
410000028102,,"Herrington Burn",,54.866672798,-1.485292607,,,,,,
410000028006,,"Philadelphia Lane-Success Row",,54.865551662,-1.483686521,,,,,,
410000028007,,"Philadelphia Lane-Old Bus Depot",,54.861936468,-1.480959625,,,,,,
410000028008,,"Philadelphia Lane-The Crescent",,54.859566916,-1.477438238,,,,,,
410000028009,,"Newbottle Jolly Potters",,54.856652506,-1.47679051,,,,,,
410000028062,,"Coaley Lane-Melrose Gardens",,54.855143187,-1.481077962,,,,,,
410000028063,,"Coaley Lane-Beechwood Terrace",,54.853499586,-1.485522558,,,,,,
410000028064,,"Burnside Estate The Beehive",,54.852637353,-1.487760807,,,,,,
410000028081,,"Burnside Estate The Beehive",,54.851827101,-1.487412841,,,,,,
410000028082,,"Blind Lane-Newstead Road",,54.850732821,-1.483657638,,,,,,
410000028083,,"Brinkburn Crescent-Burnside Avenue",,54.84853075,-1.481458688,,,,,,
410000028084,,"Burnside Academy",,54.847024629,-1.480200986,,,,,,
410000028085,,"Brinkburn Crescent-Station Road",,54.845058259,-1.474324275,,,,,,
410000031H04,,"Houghton-le-Spring Newbottle Street",,54.844742132,-1.47188352,,,,,,
410000031008,,"Hetton Road-Sandcroft Drive",,54.836697918,-1.467473404,,,,,,
410000031009,,"Hetton Road-Milton Avenue",,54.834799638,-1.464945138,,,,,,
410000031010,,"Houghton Road-The Bungalows",,54.831860516,-1.458741452,,,,,,
410000032001,,"Houghton Road-Broomhill Terrace",,54.829478412,-1.456578424,,,,,,
410000032002,,"Houghton Road / Regent Street",,54.825953228,-1.454026359,,,,,,
410000032048,,"Church Road",,54.828547245,-1.451345129,,,,,,
410000032049,,"Hetton Downs Church Road",,54.830887258,-1.452122901,,,,,,
410000032050,,"Hetton Downs Byers Street",,54.831332591,-1.449252503,,,,,,
410000032051,,"Lindsay Street",,54.828512767,-1.447703119,,,,,,
410000032076,,"Lady Street-High Downs Square",,54.827492295,-1.450565573,,,,,,
410000032053,,"Regent Street",,54.826058306,-1.449433208,,,,,,
410000032054,,"Caroline Street-Market Street",,54.823807217,-1.448452136,,,,,,
410000032979,,"Hetton-le-Hole Interchange 'Stand C'",,54.820937495,-1.453751595,,,,,,
410000032080,,"The Crescent",,54.818149903,-1.455360972,,,,,,
410000032081,,"Bedale Street-Langdale Street",,54.816124906,-1.45468794,,,,,,
410000032082,,"Mardale Street-Nidderdale Avenue",,54.814275322,-1.455055176,,,,,,
410000031054,,"Nidderdale Avenue",,54.814371717,-1.458523915,,,,,,
410000031042,,"Moorsley Road-Kirkdale Street",,54.813612648,-1.463653436,,,,,,
410000031043,,"Moorsley Road-Weardale Street",,54.812213971,-1.466426051,,,,,,
410000031925,,"Low Moorsley Front Street",,54.810129568,-1.468585096,,,,,,
410000025319,,"Sunderland Docks Barrack Street",,54.911536832,-1.36620558,,,,,,
410000025320,,"High Street East-Hartley Street",,54.910403039,-1.369374142,,,,,,
410000025321,,"High Street East-Fish Quay",,54.909099926,-1.37109461,,,,,,
410000025322,,"Sunderland High Street East",,54.908523282,-1.374285398,,,,,,
410000024S03,,"High Street West-Frederick Road",,54.90777067,-1.378227454,,,,,,
410000024S14,,"Sunderland John Street 'Stop 14'",,54.907181359,-1.38073198,,,,,,
410000024S25,,"Sunderland Holmeside 'Stop 25'",,54.904247832,-1.385268462,,,,,,
410000031H09,,"Houghton-le-Spring Newbottle Street",,54.843499287,-1.471261295,,,,,,
410000028068,,"Brinkburn Crescent-Leyburn Grove",,54.84542483,-1.475970212,,,,,,
410000028069,,"Burnside Academy",,54.847133727,-1.480495477,,,,,,
410000028070,,"Brinkburn Crescent-Burnside Avenue",,54.849016593,-1.481592626,,,,,,
410000028071,,"Blind Lane-Newstead Road",,54.850908447,-1.484807926,,,,,,
410000028072,,"Burnside Estate The Beehive",,54.851982358,-1.488002729,,,,,,
410000028052,,"Burnside Estate The Beehive",,54.852913948,-1.487290039,,,,,,
410000028053,,"Coaley Lane-Beechwood Terrace",,54.853758399,-1.485098718,,,,,,
410000028054,,"Coaley Lane-Melrose Gardens",,54.855356056,-1.48042102,,,,,,
410000028017,,"Newbottle Jolly Potters",,54.856796483,-1.476835379,,,,,,
410000028018,,"Philadelphia Lane-The Crescent",,54.859837835,-1.477746301,,,,,,
410000028019,,"Philadelphia Lane-Old Bus Depot",,54.862522619,-1.481435056,,,,,,
410000028020,,"Philadelphia Lane-Success Row",,54.86439695,-1.482641831,,,,,,
410000028091,,"Herrington Burn",,54.866825494,-1.485275082,,,,,,
410000028092,,"St Aidan's Terrace-Nursing Home",,54.867766895,-1.482645448,,,,,,
410000028093,,"St Aidan's Terrace-Freezemoor Road",,54.868820517,-1.478954696,,,,,,
410000028094,,"New Herrington Flighters",,54.869273001,-1.473432899,,,,,,
410000028095,,"St Aidan's Terrace-Old Church House",,54.869905944,-1.466085498,,,,,,
410000028096,,"Herrington Road-McClaren Way",,54.870577783,-1.459500877,,,,,,
410000029036,,"Herrington Road-West Park",,54.870533858,-1.445757851,,,,,,
410000029037,,"East Herrington Board Inn",,54.870898943,-1.443057076,,,,,,
410000024464,,"Barnes Park Road",,54.8938247,-1.403544314,,,,,,
410000024465,,"Barnes Park Road-Chatsworth Close",,54.895361608,-1.405423832,,,,,,
410000024466,,"Barnes Park Road-Barnes View",,54.896264686,-1.40633048,,,,,,
