stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3100Z161572,,"Middle Drive-No 22",,55.040912,-1.749521,,,,,,
3100Z164721,,"Community High School",,55.043599,-1.74495,,,,,,
3100Z164727,,"Ponteland Main Street",,55.049403,-1.744694,,,,,,
3100Z163726,,"Ponteland Memorial Hall",,55.047967,-1.745455,,,,,,
3100Z161723,,"Darras Road The Close",,55.045566,-1.749132,,,,,,
3100Z159723,,"Darras Road Eastern Way",,55.044144,-1.752443,,,,,,
3100Z160719,,"Eastern Way Middle Drive",,55.040968,-1.750256,,,,,,
3100Z158716,,"Middle Drive-Sycamore Avenue",,55.039141,-1.7536,,,,,,
3100Z155714,,"Middle Drive-Whinfell",,55.037211,-1.758807,,,,,,
3100Z151712,,"Woodside Middle Drive",,55.035118,-1.763732,,,,,,
3100Z152708,,"Linden Way",,55.032385,-1.76342,,,,,,
3100Z153705,,"Woodside Edge Hill",,55.029489,-1.762295,,,,,,
3100Z148703,,"The Rise",,55.026807,-1.769475,,,,,,
3100Z144700,,"Darras Hall Western Way / Edge Hill",,55.025435,-1.77549,,,,,,
3100Z145699,,"Western Way South End",,55.023637,-1.775077,,,,,,
3100Z131703,,"The Avenue",,55.027349,-1.796159,,,,,,
3100Z122711,,"Eachwick Road End",,55.034856,-1.809654,,,,,,
3100Z120718,,"Dissington Hall East Lodge",,55.040245,-1.813291,,,,,,
3100Z119720,,"Dissington Hall North Lodge",,55.042512,-1.814923,,,,,,
3100Z110719,,Dalton,,55.042245,-1.829337,,,,,,
3100Z092715,,"Heugh Mill",,55.038803,-1.856953,,,,,,
3100Z082716,,"Bridge End",,55.03964,-1.87385,,,,,,
3100Z079720,,"Grange Road",,55.04206,-1.876706,,,,,,
3100Z078720,,"Stamfordham Green",,55.04315,-1.879285,,,,,,
3100Z056728,,"Caroline Cottages",,55.050332,-1.91376,,,,,,
3100Z035725,,"Low Hall",,55.047035,-1.946445,,,,,,
3100Z030718,,"Matfen Black Bull",,55.0413342,-1.9538675,,,,,,
3100Z006708,,"Great Whittington Queens Head Inn",,55.03194,-1.991913,,,,,,
3100Z001684,,"Halton Red House",,55.011048,-1.998828,,,,,,
3100Y986686,,"Errington Arms",,55.012942,-2.022097,,,,,,
3100Y980687,,"Fawcett Hill Road End",,55.014081,-2.032699,,,,,,
3100Y964691,,"Whittington Fell",,55.016642,-2.057317,,,,,,
3100Y960673,,"Fern Hill Cottages",,55.000436,-2.063781,,,,,,
3100Y957662,,"Beaufront First School",,54.992068,-2.067972,,,,,,
3100Y951659,,Merrifair,,54.98836,-2.076795,,,,,,
3100Y951655,,"Oakwood Fairfield Crescent",,54.985323,-2.076961,,,,,,
3100Y948655,,"Oakwood Post Office",,54.984286,-2.081725,,,,,,
13002205A,,"Chester-le-Street Red Lion 'Stop A'",,54.857409,-1.573905,,,,,,
13002208C,,"Ropery Lane Roundabout",,54.851632,-1.571505,,,,,,
13002907C,,"Ropery Lane / St Cuthbert's RC School",,54.851713,-1.569261,,,,,,
13002300C,,"Lancaster Terrace",,54.851795,-1.566784,,,,,,
13002299C,,"Riverside Cricket Ground",,54.852079,-1.563276,,,,,,
13002301D,,"Golf Club-Bridge",,54.850905,-1.556716,,,,,,
13002302D,,"Back Lane End-New Road End",,54.846793,-1.548103,,,,,,
13002340E,,Coverley,,54.842148,-1.548373,,,,,,
13002303E,,Sandbach,,54.84003,-1.549284,,,,,,
13002304E,,"Riding Hill",,54.837918,-1.549198,,,,,,
13002306C,,"Great Lumley Warrior's Arms",,54.836194,-1.549358,,,,,,
13002307B,,"Community Centre",,54.836751,-1.544603,,,,,,
13002308B,,"Great Lumley Methodist Church",,54.837289,-1.54181,,,,,,
13002315A,,"Windsor Terrace",,54.838143,-1.539574,,,,,,
13002316A,,Sevenacres,,54.839214,-1.539966,,,,,,
13002317A,,"Scorers Lane End",,54.846814,-1.539397,,,,,,
13002319C,,"Road End",,54.848014,-1.531254,,,,,,
13002320C,,"Community Centre",,54.84821,-1.519276,,,,,,
13002322B,,"Woodlea Court",,54.848618,-1.515564,,,,,,
410000028037,,"Chester Road-Church Street",,54.868829,-1.49371,,,,,,
410000028038,,"Chester Road-Windermere Crescent",,54.87088,-1.489805,,,,,,
13001760D,,"Leadgate House",,54.859131,-1.804329,,,,,,
13001761D,,"Durham Road",,54.855404,-1.800094,,,,,,
13001560D,,"East Castle",,54.862798,-1.768775,,,,,,
13001552B,,"Loud View Terrace",,54.85483,-1.751998,,,,,,
13001529B,,"Greencroft Road Ends",,54.857512,-1.749816,,,,,,
13001528C,,"Derwent Terrace",,54.858072,-1.742632,,,,,,
13001488C,,Hannons,,54.862032,-1.7057,,,,,,
13001489D,,"Medway Gardens-Southfields",,54.861477,-1.702557,,,,,,
13001490C,,"Southfields-Waveney Crescent",,54.860212,-1.699778,,,,,,
13001447B,,"Thames Crescent",,54.860526,-1.695913,,,,,,
13001515B,,"South Stanley 95 Holly Hill Gardens",,54.860456,-1.693436,,,,,,
13001448B,,"Hollyhill Gardens East",,54.861851,-1.690575,,,,,,
13001289C,,"St Stephen's Church Holly Hill",,54.862161,-1.685384,,,,,,
13001275B,,"Craghead Front Street",,54.853487,-1.667727,,,,,,
13001274C,,"Shafto Terrace",,54.854031,-1.662909,,,,,,
13001288C,,"Stanley Bus Station 'Stand C'",,54.86908,-1.698731,,,,,,
13001466G,,Tesco,,54.857795,-1.739082,,,,,,
13001528G,,"Derwent Terrace",,54.858124,-1.745996,,,,,,
13001529F,,"Greencroft Road Ends",,54.857736,-1.749457,,,,,,
13001125F,,"Westview Terrace",,54.855798,-1.75098,,,,,,
13001552F,,"Loud View Terrace",,54.853977,-1.752642,,,,,,
13001560H,,"East Castle",,54.862835,-1.769569,,,,,,
13001761H,,"Durham Road",,54.855782,-1.800809,,,,,,
13001760A,,"Leadgate House",,54.857971,-1.803789,,,,,,
13002321G,,"Electricity Sub-Station",,54.848177,-1.517875,,,,,,
13002320G,,"Community Centre",,54.848026,-1.520399,,,,,,
13002319G,,"Road End",,54.847909,-1.531847,,,,,,
13002318G,,"Castle Dene",,54.847376,-1.538145,,,,,,
13002317E,,"Great Lumley Scorer's Lane End",,54.846751,-1.539273,,,,,,
13002316E,,Sevenacres,,54.838682,-1.539537,,,,,,
13002308F,,"Great Lumley Methodist Church",,54.83705,-1.542747,,,,,,
13002306G,,"Great Lumley Warrior's Arms",,54.836232,-1.547629,,,,,,
13002304A,,"Riding Hill",,54.837919,-1.549339,,,,,,
13002303A,,Sandbach,,54.84031,-1.549452,,,,,,
13002340A,,Coverley,,54.842633,-1.548274,,,,,,
13002302H,,"Back Lane End-New Road End",,54.846875,-1.548304,,,,,,
13002301H,,"Golf Club-Bridge",,54.850879,-1.557122,,,,,,
13002299G,,"Riverside Cricket Ground",,54.851898,-1.56292,,,,,,
13002300G,,"Lancaster Terrace",,54.851681,-1.567704,,,,,,
13002907G,,"Ropery Lane / St Cuthbert's RC School",,54.851632,-1.569215,,,,,,
13001274G,,"Shafto Terrace",,54.853881,-1.66383,,,,,,
13001275F,,"Craghead Front Street",,54.853344,-1.667931,,,,,,
13001289G,,"South Stanley St Stephen's Church",,54.862099,-1.68579,,,,,,
13001448F,,"Hollyhill Gardens East",,54.861663,-1.690841,,,,,,
13001515F,,"South Stanley 95 Holly Hill Gardens",,54.860207,-1.694108,,,,,,
13001447F,,"Thames Crescent",,54.860311,-1.696366,,,,,,
13001490H,,"Southfields-Waveney Crescent",,54.860222,-1.700292,,,,,,
13001489A,,"Medway Gardens-Southfields",,54.86181,-1.703022,,,,,,
410000028030,,"Chester Road-Council Avenue",,54.869299,-1.492287,,,,,,
410000022938,,"Dunlin Drive",,54.889034,-1.549314,,,,,,
410000027632,,"Birtley Road-Goldstar",,54.883717,-1.550184,,,,,,
410000027902,,"Birtley Road-Picktree Lane",,54.882922,-1.556319,,,,,,
410000027024,,"Bedford Avenue-Cumberland Place",,54.880402,-1.570358,,,,,,
410000027025,,"The Drive-Portree Close",,54.881444,-1.567619,,,,,,
410000027026,,"Barley Mow The Drive",,54.883461,-1.568954,,,,,,
410000027027,,"Barley Mow Estate Kinross Close",,54.884806,-1.56788,,,,,,
410000027904,,Windermere,,54.886514,-1.563076,,,,,,
410000022958,,"Fell Bank-Birtley Lane",,54.8964,-1.573384,,,,,,
410000022195,,"Birtley Lane / Harras Bank",,54.893598,-1.574038,,,,,,
410000022966,,"Durham Road-Harras Terrace",,54.892693,-1.57743,,,,,,
410000022970,,"Mount Pleasant Road-Grove View",,54.898512,-1.573611,,,,,,
410000022971,,"Mount Pleasant Road-Portsmead Road",,54.899034,-1.568632,,,,,,
410000023977,,"Teal Farm Sainsbury's",,54.894141,-1.495171,,,,,,
410000023956,,"Barmston Court",,54.894986,-1.506183,,,,,,
410000023111,,"Horsley Road",,54.898572,-1.510662,,,,,,
410000023099,,"Glebe Crescent-Number 29",,54.899549,-1.512459,,,,,,
410000023097,,"Glebe Crescent",,54.901203,-1.512595,,,,,,
410000023091,,"Washington Village Green",,54.902998,-1.518686,,,,,,
410000023094,,"Abbey Road",,54.901742,-1.521617,,,,,,
410000023972,,"Parkway-Cleeve Court",,54.901926,-1.524952,,,,,,
410000022944,,"Mount Pleasant Road",,54.898353,-1.569122,,,,,,
410000022945,,"Mount Pleasant Road",,54.898148,-1.574738,,,,,,
410000022963,,"Harras Bank",,54.892935,-1.574528,,,,,,
410000022200,,"Birtley Lane-School",,54.895361,-1.574502,,,,,,
410000022957,,"Fell Bank-Birtley Lane",,54.896454,-1.57368,,,,,,
410000027906,,Dunvegan,,54.887472,-1.56227,,,,,,
410000027907,,"Barley Mow Estate Glenluce",,54.886112,-1.566229,,,,,,
410000027020,,"Nairn Close",,54.884383,-1.567744,,,,,,
410000027021,,"Barley Mow The Drive",,54.883155,-1.568645,,,,,,
410000027022,,"Bedford Avenue-Suffolk Place",,54.880816,-1.567907,,,,,,
410000027023,,"Bedford Avenue-Cumberland Place",,54.880286,-1.570655,,,,,,
410000027901,,"Birtley Road-Goldstar",,54.883092,-1.553729,,,,,,
410000027631,,"Birtley Road-Flyover",,54.885525,-1.550585,,,,,,
4100023WASFS,,"Washington Galleries 'Stand F'",,54.899274,-1.53384,,,,,,
410000023971,,"Parkway-Cleeve Court",,54.90245,-1.525695,,,,,,
410000023093,,"Abbey Road",,54.902587,-1.521607,,,,,,
410000023090,,"Washington Village Green",,54.903459,-1.517168,,,,,,
410000023098,,"Glebe Crescent-Avebury Drive",,54.901904,-1.51257,,,,,,
410000023100,,"Glebe Crescent-Number 17",,54.899073,-1.512511,,,,,,
410000023110,,"Horsley Road",,54.898704,-1.51013,,,,,,
4100023CONAS,,"Concord Bus Station 'Stand A'",,54.913115,-1.522855,,,,,,
410000023068,,"Spout Lane",,54.908784,-1.520676,,,,,,
410000023066,,"Brindley Road",,54.906249,-1.518226,,,,,,
410000023082,,"Barmston Way-Burnhope Road",,54.904493,-1.506005,,,,,,
410000023084,,"Barmston Village Centre",,54.90267,-1.508569,,,,,,
410000023086,,"Westerhope Road",,54.900041,-1.507291,,,,,,
410000023970,,"Horsley Road-The Willows",,54.898042,-1.504072,,,,,,
410000023967,,"Horsley Road-South End",,54.898639,-1.500821,,,,,,
410000023088,,"Barmston Waskerley Road",,54.901278,-1.500056,,,,,,
410000023968,,"Horsley Road-South End",,54.899051,-1.500489,,,,,,
410000023969,,"Horsley Road-The Willows",,54.897813,-1.503077,,,,,,
410000023112,,"Fatfield Road-Methodist Church",,54.897941,-1.516938,,,,,,
410000023116,,"Oxclose Road-Fatfield Road",,54.895747,-1.516668,,,,,,
410000023120,,"Oxclose Road-Beech Square",,54.89489,-1.513513,,,,,,
410000023122,,"Brady Square",,54.894642,-1.510054,,,,,,
410000023121,,"Oxclose Road-Beech Square",,54.894771,-1.512968,,,,,,
410000023118,,"Oxclose Road-Fatfield Road",,54.89563,-1.51656,,,,,,
410000023957,,Parkway-Glastonbury,,54.893227,-1.520362,,,,,,
410000023125,,"Biddick Village Centre (NW-bound)",,54.893682,-1.523864,,,,,,
410000023123,,"Titchfield Road",,54.895409,-1.52665,,,,,,
410000023954,,"Sainsbury's Car Park",,54.901382,-1.530604,,,,,,
410000022749,,"Castle Road",,54.89552,-1.539216,,,,,,
410000022751,,"Oxclose Village Centre",,54.897331,-1.545214,,,,,,
410000022753,,"Raby Road",,54.899043,-1.551198,,,,,,
410000022737,,"Blackfell Thirlmoor",,54.903957,-1.545951,,,,,,
410000022735,,Thirlmoor-Emblehope,,54.905142,-1.543457,,,,,,
410000022927,,"Armstrong Road",,54.909242,-1.54391,,,,,,
410000022715,,"Parsons Industrial Estate",,54.910237,-1.54092,,,,,,
410000022713,,"Parsons Road Bus Link",,54.912762,-1.540829,,,,,,
410000022710,,"Blue House Lane-St Andrews Avenue",,54.913084,-1.537971,,,,,,
410000022709,,"Well Bank Road",,54.914303,-1.534962,,,,,,
4100023CONDS,,"Concord Bus Station 'Stand D'",,54.913307,-1.523742,,,,,,
410000023025,,"Coach Road Estate",,54.916928,-1.528223,,,,,,
410000023024,,"Coach Road Estate-Number 155",,54.917975,-1.529319,,,,,,
410000023023,,"Coach Road Estate",,54.919603,-1.529596,,,,,,
410000023018,,"Coach Road Estate-Number 82",,54.919824,-1.526458,,,,,,
410000023022,,"Coach Road-Heworth Road",,54.918758,-1.525113,,,,,,
410000022708,,"The Drive",,54.915749,-1.534602,,,,,,
410000022711,,"Blue House Lane-Havannah Road",,54.912988,-1.536365,,,,,,
410000022712,,"Parsons Road Bus Link",,54.912762,-1.54072,,,,,,
410000022714,,"Parsons Industrial Estate",,54.909913,-1.540814,,,,,,
410000022734,,Thirlmoor-Emblehope,,54.90471,-1.543197,,,,,,
410000022736,,"Blackfell Thirlmoor",,54.90401,-1.54581,,,,,,
410000022754,,"Raby Road",,54.899033,-1.550965,,,,,,
410000022752,,"Oxclose Village Centre",,54.89744,-1.545509,,,,,,
410000022750,,"Castle Road",,54.895628,-1.539262,,,,,,
410000023124,,"Titchfield Road",,54.89521,-1.526434,,,,,,
410000023126,,"Biddick Village Centre (SE-bound)",,54.893762,-1.523848,,,,,,
410000023958,,Parkway-Glastonbury,,54.893381,-1.520687,,,,,,
410000023087,,"Westerhope Road",,54.900341,-1.508254,,,,,,
410000023085,,"Barmston Village Centre",,54.902491,-1.508696,,,,,,
410000023083,,"Barmston Way-Burnhope Road",,54.904219,-1.507147,,,,,,
410000023067,,"Brindley Road",,54.906198,-1.518773,,,,,,
410000023069,,"Spout Lane",,54.909594,-1.520994,,,,,,
410000023021,,"Coach Road-Heworth Road",,54.918697,-1.525441,,,,,,
410000010150,,"Verne Road / Norham Road (W-bound)",,55.0087605,-1.4797385,,,,,,
410000010151,,"Norham Road-Tesco",,55.011634,-1.481656,,,,,,
410000010152,,"Norham Road North-Formica",,55.013896,-1.483066,,,,,,
410000010153,,"Chirton Industrial Estate",,55.017161,-1.485917,,,,,,
410000010154,,"Norham Road North-Balkwall Farm",,55.018732,-1.487539,,,,,,
410000010155,,"Norham Road / Middle Engine Lane",,55.020637,-1.489798,,,,,,
410000010306,,"Middle Engine Lane-New York Way",,55.019165,-1.494415,,,,,,
410000010307,,"Middle Engine Lane Cobalt South",,55.016322,-1.498142,,,,,,
410000010308,,"Middle Engine Lane-Atmel",,55.012897,-1.502078,,,,,,
410000010302,,"Middle Engine Lane-Bingo",,55.00893,-1.50563,,,,,,
410000010094,,"Battle Hill Jolly Bowman",,55.008955,-1.509429,,,,,,
410000010095,,"Battle Hill Drive-Bodmin Close",,55.009148,-1.51271,,,,,,
410000010096,,"Battle Hill Drive / Berwick Drive",,55.00662,-1.516696,,,,,,
410000010097,,"Coast Way Shopping Centre",,55.005385,-1.520041,,,,,,
410000010206,,"Battle Hill Drive-Bellingham Close",,55.0053,-1.523654,,,,,,
410000010208,,"Battle Hill Drive-Broomfield Avenue",,55.004292,-1.527949,,,,,,
410000009450,,"High Farm Kings Road North",,55.003704,-1.533772,,,,,,
410000009451,,"Mullen Avenue-Prospect Avenue North",,55.004487,-1.536499,,,,,,
410000009452,,"High Farm O'Hanlon Crescent",,55.004261,-1.538456,,,,,,
410000009453,,"Mullen Road / Station Road",,55.004792,-1.546048,,,,,,
410000009435,,"Station Road / Mullen Road",,55.004345,-1.54646,,,,,,
410000009436,,"Station Road-Cross Avenue",,55.002608,-1.545885,,,,,,
410000009437,,"Station Road / Coast Road",,55.000673,-1.545032,,,,,,
410000009438,,"Station Road-Dorset Avenue",,54.997678,-1.541877,,,,,,
410000009926,,"Station Road-Queens Crescent",,54.995834,-1.539006,,,,,,
410000009825,,"Station Road-North Road",,54.994036,-1.536619,,,,,,
410000010W06,,"Wallsend Forum Station Road",,54.991835,-1.534316,,,,,,
410000009329,,"Stotts Road-Marmion Road",,54.987092,-1.546607,,,,,,
410000009330,,"Stotts Road / Eastfield Avenue",,54.984723,-1.542884,,,,,,
410000009331,,"Fossway-Rutland Avenue",,54.9832,-1.548823,,,,,,
410000009949,,"Westbourne Avenue-Keebledale Avenue",,54.982152,-1.552288,,,,,,
410000009936,,"Westbourne Avenue School",,54.979826,-1.550126,,,,,,
410000015620,,"Westbourne Avenue-Blackwell Avenue",,54.976962,-1.548377,,,,,,
410000015622,,"Walker Shopping Centre",,54.974764,-1.544606,,,,,,
410000015909,,"Titan Road-TA Centre",,54.972476,-1.543226,,,,,,
410000015543,,"Station Road / Walker Bus Terminus",,54.970385,-1.541562,,,,,,
410000015541,,"Walker Road-Rochester Street",,54.968014,-1.544401,,,,,,
410000015539,,"Walker Road-Oliver Court",,54.965742,-1.549612,,,,,,
410000015537,,"Walker Road-Pottery Bank",,54.964792,-1.552653,,,,,,
410000015599,,"St Anthony's Road-Lancefield Avenue",,54.965426,-1.556457,,,,,,
410000015597,,"St Anthony's Road",,54.967729,-1.557212,,,,,,
410000015595,,"Birds Nest Road",,54.969031,-1.559291,,,,,,
410000015908,,"Monkchester Road",,54.969375,-1.562474,,,,,,
410000015593,,"Monkchester Road-Norbury Grove",,54.970913,-1.562817,,,,,,
410000015591,,"Dunstanburgh Road-Newbold Street",,54.971827,-1.56465,,,,,,
410000015589,,"Commercial Road / Allendale Road",,54.971428,-1.568841,,,,,,
410000015587,,"Commercial Road-St Peters Road",,54.971617,-1.573884,,,,,,
410000015585,,"St Michaels Road",,54.972137,-1.578784,,,,,,
410000015583,,"Dalton Street-Brock Square",,54.972942,-1.582884,,,,,,
410000015581,,"Dalton Street-Dalton Crescent",,54.974516,-1.583352,,,,,,
410000015B17,,"Conyers Road",,54.975491,-1.581999,,,,,,
410000015B23,,"Byker Metro 'Stand A'",,54.97637,-1.578849,,,,,,
410000015B14,,"Brinkburn Street",,54.97665,-1.581783,,,,,,
41000008NC57,,"Newcastle Grainger Street Yate's",,54.971197,-1.615129,,,,,,
41000008NC93,,"Newcastle Central Station 'Stop C'",,54.968924,-1.618181,,,,,,
410000014007,,"Team Valley North End",,54.94167,-1.624324,,,,,,
410000014008,,"Kingsway North-Second Avenue",,54.939941,-1.623278,,,,,,
410000014009,,"Kingsway North-Fourth Avenue",,54.937385,-1.621742,,,,,,
410000021033,,"Team Valley Centre Shopping Village",,54.933972,-1.619682,,,,,,
410000021034,,"Team Valley Centre",,54.931893,-1.618422,,,,,,
410000021035,,"Team Valley Gateshead College Skills Academy",,54.929282,-1.616855,,,,,,
410000021036,,"Kingsway South-Ninth Avenue",,54.926698,-1.615304,,,,,,
410000021907,,"Retail World Marquis Way",,54.924246,-1.615982,,,,,,
410000021908,,"Team Valley South End Bus Station",,54.923765,-1.614396,,,,,,
410000021039,,"Kingsway South-Ninth Avenue",,54.926906,-1.61591,,,,,,
410000021040,,"Team Valley Gateshead College Skills Academy",,54.929049,-1.617201,,,,,,
410000021041,,"Team Valley Centre Shopping Village",,54.933614,-1.61992,,,,,,
410000014010,,"Kingsway North-Fifth Avenue",,54.935603,-1.621118,,,,,,
410000014011,,"Kingsway North-Fourth Avenue",,54.937071,-1.621994,,,,,,
410000014012,,"Kingsway North-Second Avenue",,54.939421,-1.623408,,,,,,
410000014013,,"Team Valley North End",,54.941393,-1.624795,,,,,,
4100008NC116,,"Grainger Street-McDonalds",,54.971798,-1.614826,,,,,,
410000015133,,"Hawks Road-Norfolk Road",,54.968289,-1.59132,,,,,,
410000015984,,"Saltmeadows Road-Deptford Road",,54.967365,-1.589096,,,,,,
410000015134,,"Saltmeadows Industrial Estate",,54.964681,-1.584625,,,,,,
410000015135,,"Saltmeadows Road-Business Centre",,54.963488,-1.582623,,,,,,
410000015335,,"Gateshead Stadium",,54.961129,-1.581351,,,,,,
410000015337,,"Old Fold Road",,54.958653,-1.582689,,,,,,
410000015339,,"Elliot Road",,54.956084,-1.580404,,,,,,
410000015341,,"Eastwood Gardens",,54.956221,-1.578263,,,,,,
410000015310,,"Pattinson Gardens",,54.956608,-1.575808,,,,,,
410000015939,,"Hepburn Gardens",,54.955997,-1.573425,,,,,,
410000015045,,"Abbotsford Road-Green Lane",,54.956285,-1.571048,,,,,,
410000015046,,"Abbotsford Road-Brewery Lane",,54.955324,-1.565953,,,,,,
410000022106,,"Beacon Lough Road-Wythburn",,54.933486,-1.583776,,,,,,
410000022107,,"Beacon Lough Road-Carnforth Gardens",,54.932598,-1.586673,,,,,,
410000021038,,"Team Valley South End",,54.923395,-1.613806,,,,,,
410000014937,,"Earlsway Royal Mail",,54.940364,-1.617515,,,,,,
410000015Q18,,"The Glasshouse",,54.967068,-1.602673,,,,,,
410000021037,,"Team Valley South End",,54.923186,-1.613168,,,,,,
410000022105,,"Beacon Lough Road-Kendal Crescent",,54.933025,-1.585669,,,,,,
410000015942,,"Heworth Metro-Felling By-pass Layby",,54.952266,-1.555212,,,,,,
410000015053,,"Abbotsford Road-Eastern Court",,54.955394,-1.568029,,,,,,
410000015308,,"Hepburn Gardens",,54.955979,-1.5733,,,,,,
410000015309,,"Pattinson Gardens",,54.956491,-1.575747,,,,,,
410000015342,,"Eastwood Gardens",,54.956184,-1.578186,,,,,,
410000015340,,"Cross Row",,54.955978,-1.580936,,,,,,
410000015338,,"Old Fold Road",,54.958546,-1.582752,,,,,,
410000015336,,"Gateshead Stadium",,54.96095,-1.58165,,,,,,
410000015140,,"Saltmeadows Road-Business Centre",,54.963452,-1.582842,,,,,,
410000015141,,"Saltmeadows Industrial Estate",,54.964664,-1.585032,,,,,,
410000015985,,"Saltmeadows Road-Deptford Road",,54.96751,-1.589563,,,,,,
410000015142,,"Hawks Road-Norfolk Road",,54.968309,-1.591992,,,,,,
410000014112,,"Lobley Hill Chiltern Gardens",,54.94201,-1.632625,,,,,,
410000014113,,"Chiltern Gardens",,54.943469,-1.633783,,,,,,
410000014114,,"Cotswold Gardens-Malvern Gardens",,54.944176,-1.635681,,,,,,
410000014115,,"Cotswold Gardens-Moorfoot Gardens",,54.945028,-1.638124,,,,,,
410000014116,,"Lobley Hill Malvern Gardens",,54.941399,-1.638625,,,,,,
410000014128,,"Knightside Gardens / Whickham Highway",,54.941878,-1.645676,,,,,,
410000014129,,"Knightside Gardens / Woodburn Gardens",,54.943082,-1.642746,,,,,,
410000014130,,"Knightside Gardens / Woodside Gardens",,54.944858,-1.641326,,,,,,
410000014131,,"Knightside Gardens-Douglas Gardens",,54.946473,-1.640468,,,,,,
410000014132,,"Cypress Crescent",,54.947195,-1.641804,,,,,,
410000014133,,"Wilson Street",,54.948792,-1.643851,,,,,,
410000014140,,"Dunston Ravensworth Road Club",,54.95322,-1.639924,,,,,,
410000014080,,"Dunston Cross Keys",,54.9555,-1.639185,,,,,,
410000014081,,"Wellington Road-Barry Street",,54.955718,-1.643025,,,,,,
410000014082,,"Wellington Road-Dunston Road",,54.955991,-1.647301,,,,,,
410000014143,,"Wellington Road Allotments",,54.95621,-1.648283,,,,,,
410000014088,,"Wellington Road-Barry Street",,54.955819,-1.643633,,,,,,
410000014089,,"Wellington Road-Collingwood Terrace",,54.955899,-1.640462,,,,,,
410000014137,,"Dunston Cross Keys",,54.955383,-1.639046,,,,,,
410000014138,,"Ravensworth Road",,54.953704,-1.639529,,,,,,
410000014139,,"Dunston Ravensworth Road Club",,54.95199,-1.640341,,,,,,
410000014122,,"Wilson Street",,54.949081,-1.644208,,,,,,
410000014123,,"Maple Avenue",,54.946887,-1.640964,,,,,,
410000014124,,"Knightside Gardens-Monkridge Gardens",,54.945674,-1.64085,,,,,,
410000014125,,"Knightside Gardens / Woodside Gardens",,54.944229,-1.641612,,,,,,
410000014126,,"Knightside Gardens-Braeside",,54.942582,-1.643734,,,,,,
410000014127,,"Knightside Gardens / Whickham Highway",,54.941196,-1.645901,,,,,,
410000014117,,"Lobley Hill Malvern Gardens",,54.941821,-1.638574,,,,,,
410000014118,,"Moorfoot Gardens",,54.944859,-1.638672,,,,,,
410000014119,,"Malvern Gardens-Cotswold Gardens",,54.944308,-1.634805,,,,,,
410000014120,,"Chiltern Gardens",,54.943136,-1.633411,,,,,,
410000014121,,"Lobley Hill Chiltern Gardens",,54.941171,-1.631665,,,,,,
410000000116,,"Excelsior Academy",,54.976006,-1.691276,,,,,,
410000013527,,"Denton Road / Swinley Gardens",,54.977906,-1.69284,,,,,,
410000014580,,"Whickham View-Thorntree Drive",,54.978845,-1.687458,,,,,,
410000014578,,"Whickham View / Muscott Grove",,54.976916,-1.685223,,,,,,
410000014576,,"Whickham View-Fergusons Lane",,54.975591,-1.683734,,,,,,
410000014536,,"Ferguson's Lane-Brambles Dykes",,54.974902,-1.677787,,,,,,
410000014534,,"Ferguson's Lane-Church",,54.974713,-1.674523,,,,,,
410000014533,,"Benwell Village Pease Avenue",,54.975739,-1.671718,,,,,,
410000014531,,"Benwell Village Pease Avenue",,54.977109,-1.669848,,,,,,
410000014520,,"West Road-Roman Fort",,54.977581,-1.664829,,,,,,
410000014518,,"West Road Police Station",,54.976787,-1.660508,,,,,,
410000014516,,"West Road-Shipley Avenue",,54.97611,-1.656186,,,,,,
410000014512,,"West Road-The Plaza",,54.975314,-1.651334,,,,,,
410000014506,,"Newcastle General Hospital",,54.974161,-1.644205,,,,,,
410000014504,,"Westgate Road-Gloucester Road",,54.973317,-1.638354,,,,,,
410000014502,,"Westgate Road-Elswick Street",,54.972321,-1.632661,,,,,,
410000014500,,"Westgate Road Big Lamp",,54.971855,-1.630119,,,,,,
410000014710,,"Foot of Stanhope Street",,54.975573,-1.629585,,,,,,
410000014711,,"Foot of Stanhope Street",,54.975475,-1.629601,,,,,,
410000014713,,"Stanhope Street-Avison Street",,54.975499,-1.631601,,,,,,
410000014715,,"Stanhope Street-Baxterwood Court",,54.975534,-1.634522,,,,,,
410000014717,,"Stanhope Street-Stanton Street",,54.975678,-1.63752,,,,,,
410000014719,,"Stanhope Street-Brighton Grove",,54.975491,-1.641115,,,,,,
410000014720,,"Arthur's Hill-Brighton Grove",,54.974326,-1.642219,,,,,,
410000014509,,"Newcastle General Hospital 'Stop B'",,54.974018,-1.644284,,,,,,
410000014511,,"Newcastle General Hospital",,54.97409,-1.644549,,,,,,
410000014513,,"West Road-The Plaza",,54.975435,-1.652833,,,,,,
410000014517,,"West Road-Colston Street",,54.976268,-1.658028,,,,,,
410000014519,,"West Road Police Station",,54.976862,-1.661851,,,,,,
410000014521,,"West Road / Pendower School",,54.978009,-1.667075,,,,,,
410000014530,,"Benwell Village Pease Avenue",,54.97657,-1.669774,,,,,,
410000014532,,"Benwell Village",,54.975337,-1.672378,,,,,,
410000014535,,"Ferguson's Lane-Church",,54.974642,-1.674649,,,,,,
410000014537,,"Ferguson's Lane-Gibside Gardens",,54.974858,-1.678381,,,,,,
410000014538,,"Ferguson's Lane",,54.975093,-1.68205,,,,,,
